datetime_beginning_utc,Timestamp_hr_ending_FIRST,nerc_region,mkt_region,zone,load_area,Demand_MWh,is_verified
12/21/2023 21:00,12/21/2023 16:00,RTO,RTO,RTO,RTO,98864.009,FALSE
12/21/2023 22:00,12/21/2023 17:00,RTO,RTO,RTO,RTO,103705.293,FALSE
12/21/2023 23:00,12/21/2023 18:00,RTO,RTO,RTO,RTO,104177.215,FALSE
12/22/2023 0:00,12/21/2023 19:00,RTO,RTO,RTO,RTO,103540.205,FALSE
12/22/2023 1:00,12/21/2023 20:00,RTO,RTO,RTO,RTO,102512.309,FALSE
12/22/2023 2:00,12/21/2023 21:00,RTO,RTO,RTO,RTO,100247.451,FALSE
12/22/2023 3:00,12/21/2023 22:00,RTO,RTO,RTO,RTO,96256.232,FALSE
12/22/2023 4:00,12/21/2023 23:00,RTO,RTO,RTO,RTO,91996.863,FALSE
12/22/2023 5:00,12/22/2023 0:00,RTO,RTO,RTO,RTO,88815.224,FALSE
12/22/2023 6:00,12/22/2023 1:00,RTO,RTO,RTO,RTO,86957.426,FALSE
12/22/2023 7:00,12/22/2023 2:00,RTO,RTO,RTO,RTO,86241.829,FALSE
12/22/2023 8:00,12/22/2023 3:00,RTO,RTO,RTO,RTO,86423.351,FALSE
12/22/2023 9:00,12/22/2023 4:00,RTO,RTO,RTO,RTO,88113.71,FALSE
12/22/2023 10:00,12/22/2023 5:00,RTO,RTO,RTO,RTO,91882.913,FALSE
12/22/2023 11:00,12/22/2023 6:00,RTO,RTO,RTO,RTO,97636.425,FALSE
12/22/2023 12:00,12/22/2023 7:00,RTO,RTO,RTO,RTO,102284.593,FALSE
12/22/2023 13:00,12/22/2023 8:00,RTO,RTO,RTO,RTO,103422.16,FALSE
12/22/2023 14:00,12/22/2023 9:00,RTO,RTO,RTO,RTO,102142.256,FALSE
12/22/2023 15:00,12/22/2023 10:00,RTO,RTO,RTO,RTO,99275.348,FALSE
12/22/2023 16:00,12/22/2023 11:00,RTO,RTO,RTO,RTO,96286.497,FALSE
12/22/2023 17:00,12/22/2023 12:00,RTO,RTO,RTO,RTO,93860.712,FALSE
12/22/2023 18:00,12/22/2023 13:00,RTO,RTO,RTO,RTO,92650.82,FALSE
12/22/2023 19:00,12/22/2023 14:00,RTO,RTO,RTO,RTO,92017.127,FALSE
12/22/2023 20:00,12/22/2023 15:00,RTO,RTO,RTO,RTO,92866.011,FALSE
12/22/2023 21:00,12/22/2023 16:00,RTO,RTO,RTO,RTO,95851.714,FALSE
12/22/2023 22:00,12/22/2023 17:00,RTO,RTO,RTO,RTO,100065.151,FALSE
12/22/2023 23:00,12/22/2023 18:00,RTO,RTO,RTO,RTO,99772.483,FALSE
12/23/2023 0:00,12/22/2023 19:00,RTO,RTO,RTO,RTO,98532.573,FALSE
12/23/2023 1:00,12/22/2023 20:00,RTO,RTO,RTO,RTO,97257.11,FALSE
12/23/2023 2:00,12/22/2023 21:00,RTO,RTO,RTO,RTO,95135.771,FALSE
12/23/2023 3:00,12/22/2023 22:00,RTO,RTO,RTO,RTO,91942.554,FALSE
12/23/2023 4:00,12/22/2023 23:00,RTO,RTO,RTO,RTO,88193.357,FALSE
12/23/2023 5:00,12/23/2023 0:00,RTO,RTO,RTO,RTO,84797.214,FALSE
12/23/2023 6:00,12/23/2023 1:00,RTO,RTO,RTO,RTO,82758.078,FALSE
12/23/2023 7:00,12/23/2023 2:00,RTO,RTO,RTO,RTO,81756.102,FALSE
12/23/2023 8:00,12/23/2023 3:00,RTO,RTO,RTO,RTO,81685.339,FALSE
12/23/2023 9:00,12/23/2023 4:00,RTO,RTO,RTO,RTO,82215.341,FALSE
12/23/2023 10:00,12/23/2023 5:00,RTO,RTO,RTO,RTO,83989.406,FALSE
12/23/2023 11:00,12/23/2023 6:00,RTO,RTO,RTO,RTO,86576.583,FALSE
12/23/2023 12:00,12/23/2023 7:00,RTO,RTO,RTO,RTO,89559.898,FALSE
12/23/2023 13:00,12/23/2023 8:00,RTO,RTO,RTO,RTO,91812.256,FALSE
12/23/2023 14:00,12/23/2023 9:00,RTO,RTO,RTO,RTO,91893.528,FALSE
12/23/2023 15:00,12/23/2023 10:00,RTO,RTO,RTO,RTO,90605.767,FALSE
12/23/2023 16:00,12/23/2023 11:00,RTO,RTO,RTO,RTO,89067.986,FALSE
12/23/2023 17:00,12/23/2023 12:00,RTO,RTO,RTO,RTO,87524.318,FALSE
12/23/2023 18:00,12/23/2023 13:00,RTO,RTO,RTO,RTO,86277.471,FALSE
12/23/2023 19:00,12/23/2023 14:00,RTO,RTO,RTO,RTO,85643.421,FALSE
12/23/2023 20:00,12/23/2023 15:00,RTO,RTO,RTO,RTO,86261.551,FALSE
12/23/2023 21:00,12/23/2023 16:00,RTO,RTO,RTO,RTO,88473.595,FALSE
12/23/2023 22:00,12/23/2023 17:00,RTO,RTO,RTO,RTO,92232.822,FALSE
12/23/2023 23:00,12/23/2023 18:00,RTO,RTO,RTO,RTO,92216.556,FALSE
12/24/2023 0:00,12/23/2023 19:00,RTO,RTO,RTO,RTO,91467.221,FALSE
12/24/2023 1:00,12/23/2023 20:00,RTO,RTO,RTO,RTO,90392.495,FALSE
12/24/2023 2:00,12/23/2023 21:00,RTO,RTO,RTO,RTO,88500.506,FALSE
12/24/2023 3:00,12/23/2023 22:00,RTO,RTO,RTO,RTO,85573.509,FALSE
12/24/2023 4:00,12/23/2023 23:00,RTO,RTO,RTO,RTO,81930.997,FALSE
12/24/2023 5:00,12/24/2023 0:00,RTO,RTO,RTO,RTO,78490.241,FALSE
12/24/2023 6:00,12/24/2023 1:00,RTO,RTO,RTO,RTO,76085.117,FALSE
12/24/2023 7:00,12/24/2023 2:00,RTO,RTO,RTO,RTO,74903.725,FALSE
12/24/2023 8:00,12/24/2023 3:00,RTO,RTO,RTO,RTO,74227.167,FALSE
12/24/2023 9:00,12/24/2023 4:00,RTO,RTO,RTO,RTO,74502.953,FALSE
12/24/2023 10:00,12/24/2023 5:00,RTO,RTO,RTO,RTO,75716.877,FALSE
12/24/2023 11:00,12/24/2023 6:00,RTO,RTO,RTO,RTO,77916.402,FALSE
12/24/2023 12:00,12/24/2023 7:00,RTO,RTO,RTO,RTO,80664.973,FALSE
12/24/2023 13:00,12/24/2023 8:00,RTO,RTO,RTO,RTO,82818.989,FALSE
12/24/2023 14:00,12/24/2023 9:00,RTO,RTO,RTO,RTO,83771.471,FALSE
12/24/2023 15:00,12/24/2023 10:00,RTO,RTO,RTO,RTO,83282.299,FALSE
12/24/2023 16:00,12/24/2023 11:00,RTO,RTO,RTO,RTO,82514.155,FALSE
12/24/2023 17:00,12/24/2023 12:00,RTO,RTO,RTO,RTO,81837.813,FALSE
12/24/2023 18:00,12/24/2023 13:00,RTO,RTO,RTO,RTO,80883.822,FALSE
12/24/2023 19:00,12/24/2023 14:00,RTO,RTO,RTO,RTO,80100.437,FALSE
12/24/2023 20:00,12/24/2023 15:00,RTO,RTO,RTO,RTO,80003.167,FALSE
12/24/2023 21:00,12/24/2023 16:00,RTO,RTO,RTO,RTO,81496.79,FALSE
12/24/2023 22:00,12/24/2023 17:00,RTO,RTO,RTO,RTO,84688.29,FALSE
12/24/2023 23:00,12/24/2023 18:00,RTO,RTO,RTO,RTO,84482.124,FALSE
12/25/2023 0:00,12/24/2023 19:00,RTO,RTO,RTO,RTO,83368.903,FALSE
12/25/2023 1:00,12/24/2023 20:00,RTO,RTO,RTO,RTO,82587.575,FALSE
12/25/2023 2:00,12/24/2023 21:00,RTO,RTO,RTO,RTO,81451.312,FALSE
12/25/2023 3:00,12/24/2023 22:00,RTO,RTO,RTO,RTO,79425.705,FALSE
12/25/2023 4:00,12/24/2023 23:00,RTO,RTO,RTO,RTO,76723.838,FALSE
12/25/2023 5:00,12/25/2023 0:00,RTO,RTO,RTO,RTO,74326.851,FALSE
12/25/2023 6:00,12/25/2023 1:00,RTO,RTO,RTO,RTO,72470.376,FALSE
12/25/2023 7:00,12/25/2023 2:00,RTO,RTO,RTO,RTO,71455.466,FALSE
12/25/2023 8:00,12/25/2023 3:00,RTO,RTO,RTO,RTO,71247.673,FALSE
12/25/2023 9:00,12/25/2023 4:00,RTO,RTO,RTO,RTO,71870.869,FALSE
12/25/2023 10:00,12/25/2023 5:00,RTO,RTO,RTO,RTO,73606.618,FALSE
12/25/2023 11:00,12/25/2023 6:00,RTO,RTO,RTO,RTO,76083.858,FALSE
12/25/2023 12:00,12/25/2023 7:00,RTO,RTO,RTO,RTO,78897.852,FALSE
12/25/2023 13:00,12/25/2023 8:00,RTO,RTO,RTO,RTO,80412.775,FALSE
12/25/2023 14:00,12/25/2023 9:00,RTO,RTO,RTO,RTO,80175.894,FALSE
12/25/2023 15:00,12/25/2023 10:00,RTO,RTO,RTO,RTO,78825.195,FALSE
12/25/2023 16:00,12/25/2023 11:00,RTO,RTO,RTO,RTO,77539.287,FALSE
12/25/2023 17:00,12/25/2023 12:00,RTO,RTO,RTO,RTO,76567.082,FALSE
12/25/2023 18:00,12/25/2023 13:00,RTO,RTO,RTO,RTO,75873.176,FALSE
12/25/2023 19:00,12/25/2023 14:00,RTO,RTO,RTO,RTO,75621.913,FALSE
12/25/2023 20:00,12/25/2023 15:00,RTO,RTO,RTO,RTO,76210.893,FALSE
12/25/2023 21:00,12/25/2023 16:00,RTO,RTO,RTO,RTO,78360.563,FALSE
12/25/2023 22:00,12/25/2023 17:00,RTO,RTO,RTO,RTO,81766.412,FALSE
12/25/2023 23:00,12/25/2023 18:00,RTO,RTO,RTO,RTO,81833.833,FALSE
12/26/2023 0:00,12/25/2023 19:00,RTO,RTO,RTO,RTO,81319.981,FALSE
12/26/2023 1:00,12/25/2023 20:00,RTO,RTO,RTO,RTO,80884.522,FALSE
12/26/2023 2:00,12/25/2023 21:00,RTO,RTO,RTO,RTO,79804.006,FALSE
12/26/2023 3:00,12/25/2023 22:00,RTO,RTO,RTO,RTO,77408.076,FALSE
12/26/2023 4:00,12/25/2023 23:00,RTO,RTO,RTO,RTO,73999.195,FALSE
12/26/2023 5:00,12/26/2023 0:00,RTO,RTO,RTO,RTO,70936.056,FALSE
12/26/2023 6:00,12/26/2023 1:00,RTO,RTO,RTO,RTO,69021.681,FALSE
12/26/2023 7:00,12/26/2023 2:00,RTO,RTO,RTO,RTO,67985.911,FALSE
12/26/2023 8:00,12/26/2023 3:00,RTO,RTO,RTO,RTO,68020.463,FALSE
12/26/2023 9:00,12/26/2023 4:00,RTO,RTO,RTO,RTO,69058.674,FALSE
12/26/2023 10:00,12/26/2023 5:00,RTO,RTO,RTO,RTO,71926.216,FALSE
12/26/2023 11:00,12/26/2023 6:00,RTO,RTO,RTO,RTO,76193.538,FALSE
12/26/2023 12:00,12/26/2023 7:00,RTO,RTO,RTO,RTO,79970.565,FALSE
12/26/2023 13:00,12/26/2023 8:00,RTO,RTO,RTO,RTO,82551.162,FALSE
12/26/2023 14:00,12/26/2023 9:00,RTO,RTO,RTO,RTO,84784.893,FALSE
12/26/2023 15:00,12/26/2023 10:00,RTO,RTO,RTO,RTO,86176.658,FALSE
12/26/2023 16:00,12/26/2023 11:00,RTO,RTO,RTO,RTO,86565.034,FALSE
12/26/2023 17:00,12/26/2023 12:00,RTO,RTO,RTO,RTO,86400.661,FALSE
12/26/2023 18:00,12/26/2023 13:00,RTO,RTO,RTO,RTO,86115.711,FALSE
12/26/2023 19:00,12/26/2023 14:00,RTO,RTO,RTO,RTO,85892.868,FALSE
12/26/2023 20:00,12/26/2023 15:00,RTO,RTO,RTO,RTO,86151.036,FALSE
12/26/2023 21:00,12/26/2023 16:00,RTO,RTO,RTO,RTO,88037.446,FALSE
12/26/2023 22:00,12/26/2023 17:00,RTO,RTO,RTO,RTO,91757.2,FALSE
12/26/2023 23:00,12/26/2023 18:00,RTO,RTO,RTO,RTO,92023.449,FALSE
12/27/2023 0:00,12/26/2023 19:00,RTO,RTO,RTO,RTO,90541.765,FALSE
12/27/2023 1:00,12/26/2023 20:00,RTO,RTO,RTO,RTO,88798.377,FALSE
12/27/2023 2:00,12/26/2023 21:00,RTO,RTO,RTO,RTO,86120.249,FALSE
12/27/2023 3:00,12/26/2023 22:00,RTO,RTO,RTO,RTO,82477.731,FALSE
12/27/2023 4:00,12/26/2023 23:00,RTO,RTO,RTO,RTO,78588.916,FALSE
12/27/2023 5:00,12/27/2023 0:00,RTO,RTO,RTO,RTO,75514.424,FALSE
12/27/2023 6:00,12/27/2023 1:00,RTO,RTO,RTO,RTO,73698.516,FALSE
12/27/2023 7:00,12/27/2023 2:00,RTO,RTO,RTO,RTO,72569.762,FALSE
12/27/2023 8:00,12/27/2023 3:00,RTO,RTO,RTO,RTO,72353.521,FALSE
12/27/2023 9:00,12/27/2023 4:00,RTO,RTO,RTO,RTO,73533.075,FALSE
12/27/2023 10:00,12/27/2023 5:00,RTO,RTO,RTO,RTO,76885.432,FALSE
12/27/2023 11:00,12/27/2023 6:00,RTO,RTO,RTO,RTO,81913.052,FALSE
12/27/2023 12:00,12/27/2023 7:00,RTO,RTO,RTO,RTO,86194.416,FALSE
12/27/2023 13:00,12/27/2023 8:00,RTO,RTO,RTO,RTO,88507.569,FALSE
12/27/2023 14:00,12/27/2023 9:00,RTO,RTO,RTO,RTO,89932.688,FALSE
12/27/2023 15:00,12/27/2023 10:00,RTO,RTO,RTO,RTO,90701.443,FALSE
12/27/2023 16:00,12/27/2023 11:00,RTO,RTO,RTO,RTO,90894.04,FALSE
12/27/2023 17:00,12/27/2023 12:00,RTO,RTO,RTO,RTO,90646.467,FALSE
12/27/2023 18:00,12/27/2023 13:00,RTO,RTO,RTO,RTO,90061.422,FALSE
12/27/2023 19:00,12/27/2023 14:00,RTO,RTO,RTO,RTO,89325.778,FALSE
12/27/2023 20:00,12/27/2023 15:00,RTO,RTO,RTO,RTO,88980.649,FALSE
12/27/2023 21:00,12/27/2023 16:00,RTO,RTO,RTO,RTO,90796.543,FALSE
12/27/2023 22:00,12/27/2023 17:00,RTO,RTO,RTO,RTO,94229.99,FALSE
12/27/2023 23:00,12/27/2023 18:00,RTO,RTO,RTO,RTO,94146.961,FALSE
12/28/2023 0:00,12/27/2023 19:00,RTO,RTO,RTO,RTO,92510.824,FALSE
12/28/2023 1:00,12/27/2023 20:00,RTO,RTO,RTO,RTO,90456.31,FALSE
12/28/2023 2:00,12/27/2023 21:00,RTO,RTO,RTO,RTO,87582.991,FALSE
12/28/2023 3:00,12/27/2023 22:00,RTO,RTO,RTO,RTO,83648.832,FALSE
12/28/2023 4:00,12/27/2023 23:00,RTO,RTO,RTO,RTO,79352.801,FALSE
12/28/2023 5:00,12/28/2023 0:00,RTO,RTO,RTO,RTO,76218.259,FALSE
12/28/2023 6:00,12/28/2023 1:00,RTO,RTO,RTO,RTO,74069.756,FALSE
12/28/2023 7:00,12/28/2023 2:00,RTO,RTO,RTO,RTO,72817.408,FALSE
12/28/2023 8:00,12/28/2023 3:00,RTO,RTO,RTO,RTO,72666.263,FALSE
12/28/2023 9:00,12/28/2023 4:00,RTO,RTO,RTO,RTO,73620.632,FALSE
12/28/2023 10:00,12/28/2023 5:00,RTO,RTO,RTO,RTO,76760.959,FALSE
12/28/2023 11:00,12/28/2023 6:00,RTO,RTO,RTO,RTO,81528.416,FALSE
12/28/2023 12:00,12/28/2023 7:00,RTO,RTO,RTO,RTO,85820.011,FALSE
12/28/2023 13:00,12/28/2023 8:00,RTO,RTO,RTO,RTO,87731.115,FALSE
12/28/2023 14:00,12/28/2023 9:00,RTO,RTO,RTO,RTO,89046.886,FALSE
12/28/2023 15:00,12/28/2023 10:00,RTO,RTO,RTO,RTO,89717.893,FALSE
12/28/2023 16:00,12/28/2023 11:00,RTO,RTO,RTO,RTO,89788.567,FALSE
12/28/2023 17:00,12/28/2023 12:00,RTO,RTO,RTO,RTO,89509.156,FALSE
12/28/2023 18:00,12/28/2023 13:00,RTO,RTO,RTO,RTO,89046.146,FALSE
12/28/2023 19:00,12/28/2023 14:00,RTO,RTO,RTO,RTO,88780.975,FALSE
12/28/2023 20:00,12/28/2023 15:00,RTO,RTO,RTO,RTO,88664.575,FALSE
12/28/2023 21:00,12/28/2023 16:00,RTO,RTO,RTO,RTO,90377.215,FALSE
12/28/2023 22:00,12/28/2023 17:00,RTO,RTO,RTO,RTO,94455.419,FALSE
12/28/2023 23:00,12/28/2023 18:00,RTO,RTO,RTO,RTO,94788.325,FALSE
12/29/2023 0:00,12/28/2023 19:00,RTO,RTO,RTO,RTO,93491.63,FALSE
12/29/2023 1:00,12/28/2023 20:00,RTO,RTO,RTO,RTO,91967.902,FALSE
12/29/2023 2:00,12/28/2023 21:00,RTO,RTO,RTO,RTO,89478.183,FALSE
12/29/2023 3:00,12/28/2023 22:00,RTO,RTO,RTO,RTO,85776.974,FALSE
12/29/2023 4:00,12/28/2023 23:00,RTO,RTO,RTO,RTO,82022.088,FALSE
12/29/2023 5:00,12/29/2023 0:00,RTO,RTO,RTO,RTO,78961.219,FALSE
12/29/2023 6:00,12/29/2023 1:00,RTO,RTO,RTO,RTO,76810.441,FALSE
12/29/2023 7:00,12/29/2023 2:00,RTO,RTO,RTO,RTO,75908.385,FALSE
12/29/2023 8:00,12/29/2023 3:00,RTO,RTO,RTO,RTO,75936.355,FALSE
12/29/2023 9:00,12/29/2023 4:00,RTO,RTO,RTO,RTO,77380.355,FALSE
12/29/2023 10:00,12/29/2023 5:00,RTO,RTO,RTO,RTO,80762.005,FALSE
12/29/2023 11:00,12/29/2023 6:00,RTO,RTO,RTO,RTO,85555.897,FALSE
12/29/2023 12:00,12/29/2023 7:00,RTO,RTO,RTO,RTO,89518.848,FALSE
12/29/2023 13:00,12/29/2023 8:00,RTO,RTO,RTO,RTO,90924.964,FALSE
12/29/2023 14:00,12/29/2023 9:00,RTO,RTO,RTO,RTO,90362.451,FALSE
12/29/2023 15:00,12/29/2023 10:00,RTO,RTO,RTO,RTO,89646.177,FALSE
12/29/2023 16:00,12/29/2023 11:00,RTO,RTO,RTO,RTO,88623.738,FALSE
12/29/2023 17:00,12/29/2023 12:00,RTO,RTO,RTO,RTO,88080.266,FALSE
12/29/2023 18:00,12/29/2023 13:00,RTO,RTO,RTO,RTO,87542.086,FALSE
12/29/2023 19:00,12/29/2023 14:00,RTO,RTO,RTO,RTO,87939.553,FALSE
12/29/2023 20:00,12/29/2023 15:00,RTO,RTO,RTO,RTO,88998.113,FALSE
12/29/2023 21:00,12/29/2023 16:00,RTO,RTO,RTO,RTO,91759.925,FALSE
12/29/2023 22:00,12/29/2023 17:00,RTO,RTO,RTO,RTO,95744.387,FALSE
12/29/2023 23:00,12/29/2023 18:00,RTO,RTO,RTO,RTO,95678.293,FALSE
12/30/2023 0:00,12/29/2023 19:00,RTO,RTO,RTO,RTO,94559.12,FALSE
12/30/2023 1:00,12/29/2023 20:00,RTO,RTO,RTO,RTO,93237.135,FALSE
12/30/2023 2:00,12/29/2023 21:00,RTO,RTO,RTO,RTO,91188.974,FALSE
12/30/2023 3:00,12/29/2023 22:00,RTO,RTO,RTO,RTO,88213.681,FALSE
12/30/2023 4:00,12/29/2023 23:00,RTO,RTO,RTO,RTO,84941.171,FALSE
12/30/2023 5:00,12/30/2023 0:00,RTO,RTO,RTO,RTO,81876.237,FALSE
12/30/2023 6:00,12/30/2023 1:00,RTO,RTO,RTO,RTO,79998.548,FALSE
12/30/2023 7:00,12/30/2023 2:00,RTO,RTO,RTO,RTO,79214.687,FALSE
12/30/2023 8:00,12/30/2023 3:00,RTO,RTO,RTO,RTO,78897.83,FALSE
12/30/2023 9:00,12/30/2023 4:00,RTO,RTO,RTO,RTO,79661.881,FALSE
12/30/2023 10:00,12/30/2023 5:00,RTO,RTO,RTO,RTO,81443.859,FALSE
12/30/2023 11:00,12/30/2023 6:00,RTO,RTO,RTO,RTO,84115.901,FALSE
12/30/2023 12:00,12/30/2023 7:00,RTO,RTO,RTO,RTO,86667.115,FALSE
12/30/2023 13:00,12/30/2023 8:00,RTO,RTO,RTO,RTO,88225.153,FALSE
12/30/2023 14:00,12/30/2023 9:00,RTO,RTO,RTO,RTO,89152.417,FALSE
12/30/2023 15:00,12/30/2023 10:00,RTO,RTO,RTO,RTO,89438.983,FALSE
12/30/2023 16:00,12/30/2023 11:00,RTO,RTO,RTO,RTO,89397.361,FALSE
12/30/2023 17:00,12/30/2023 12:00,RTO,RTO,RTO,RTO,89201.92,FALSE
12/30/2023 18:00,12/30/2023 13:00,RTO,RTO,RTO,RTO,88441.735,FALSE
12/30/2023 19:00,12/30/2023 14:00,RTO,RTO,RTO,RTO,87956.461,FALSE
12/30/2023 20:00,12/30/2023 15:00,RTO,RTO,RTO,RTO,88104.544,FALSE
12/30/2023 21:00,12/30/2023 16:00,RTO,RTO,RTO,RTO,90333.673,FALSE
12/30/2023 22:00,12/30/2023 17:00,RTO,RTO,RTO,RTO,94690.423,FALSE
12/30/2023 23:00,12/30/2023 18:00,RTO,RTO,RTO,RTO,95465.491,FALSE
12/31/2023 0:00,12/30/2023 19:00,RTO,RTO,RTO,RTO,94932.626,FALSE
12/31/2023 1:00,12/30/2023 20:00,RTO,RTO,RTO,RTO,93828.725,FALSE
12/31/2023 2:00,12/30/2023 21:00,RTO,RTO,RTO,RTO,91919.422,FALSE
12/31/2023 3:00,12/30/2023 22:00,RTO,RTO,RTO,RTO,88913.696,FALSE
12/31/2023 4:00,12/30/2023 23:00,RTO,RTO,RTO,RTO,85530.009,FALSE
12/31/2023 5:00,12/31/2023 0:00,RTO,RTO,RTO,RTO,82709.818,FALSE
12/31/2023 6:00,12/31/2023 1:00,RTO,RTO,RTO,RTO,80792.954,FALSE
12/31/2023 7:00,12/31/2023 2:00,RTO,RTO,RTO,RTO,79757.922,FALSE
12/31/2023 8:00,12/31/2023 3:00,RTO,RTO,RTO,RTO,79462.748,FALSE
12/31/2023 9:00,12/31/2023 4:00,RTO,RTO,RTO,RTO,79929.605,FALSE
12/31/2023 10:00,12/31/2023 5:00,RTO,RTO,RTO,RTO,81278.99,FALSE
12/31/2023 11:00,12/31/2023 6:00,RTO,RTO,RTO,RTO,83461.464,FALSE
12/31/2023 12:00,12/31/2023 7:00,RTO,RTO,RTO,RTO,85988.105,FALSE
12/31/2023 13:00,12/31/2023 8:00,RTO,RTO,RTO,RTO,87389.363,FALSE
12/31/2023 14:00,12/31/2023 9:00,RTO,RTO,RTO,RTO,87487.153,FALSE
12/31/2023 15:00,12/31/2023 10:00,RTO,RTO,RTO,RTO,86893.905,FALSE
12/31/2023 16:00,12/31/2023 11:00,RTO,RTO,RTO,RTO,86396.121,FALSE
12/31/2023 17:00,12/31/2023 12:00,RTO,RTO,RTO,RTO,86303.969,FALSE
12/31/2023 18:00,12/31/2023 13:00,RTO,RTO,RTO,RTO,85846.73,FALSE
12/31/2023 19:00,12/31/2023 14:00,RTO,RTO,RTO,RTO,85799.447,FALSE
12/31/2023 20:00,12/31/2023 15:00,RTO,RTO,RTO,RTO,86927.875,FALSE
12/31/2023 21:00,12/31/2023 16:00,RTO,RTO,RTO,RTO,90172.024,FALSE
12/31/2023 22:00,12/31/2023 17:00,RTO,RTO,RTO,RTO,94608.776,FALSE
12/31/2023 23:00,12/31/2023 18:00,RTO,RTO,RTO,RTO,94599.946,FALSE
1/1/2024 0:00,12/31/2023 19:00,RTO,RTO,RTO,RTO,93132.845,FALSE
1/1/2024 1:00,12/31/2023 20:00,RTO,RTO,RTO,RTO,91309.282,FALSE
1/1/2024 2:00,12/31/2023 21:00,RTO,RTO,RTO,RTO,89085.236,FALSE
1/1/2024 3:00,12/31/2023 22:00,RTO,RTO,RTO,RTO,86658.273,FALSE
1/1/2024 4:00,12/31/2023 23:00,RTO,RTO,RTO,RTO,84423.402,FALSE
